time_s,time_h,TMSPA_mM,BMSPA_mM,MMSPA_mM,H3PO4_mM,H2O_mM,TMSOH_mM,siloxyl_mM,EC_mM,TMSOEG_mM,TMSOdiEG_mM,CO2_mM
28.504263208534347,0.00791785089125954,45.634555100730324,4.1699943332457865,0.18954407864252557,0.005906487381375614,15.44807492253061,0.17528620132526054,0.014876875206113792,4500.0,0.1772476380683898,4.184514362917855,8.546276363904102
29.30446976972143,0.008140130491589286,45.528728642949226,4.26607586724613,0.19883819785414597,0.006357291950509462,15.332103426014145,0.17398508867871035,0.014927564820636213,4500.0,0.17593492446700548,4.30304899606773,8.78203291660247
30.12714070881164,0.008368650196892122,45.421012287569866,4.363621813490083,0.2085261950882858,0.006839703851768961,15.213780890604587,0.17265587219948225,0.014974205827089375,4500.0,0.1745935557599,4.423995475657168,9.022584507074239
30.972906673314085,0.008603585187031691,45.3114010037088,4.462622739539685,0.21862058227151468,0.007355674480005651,15.093085983186036,0.17129835748192487,0.015016910709307593,4500.0,0.1732233459628889,4.54737540270807,9.26797415137903
31.84241601504653,0.008845115559735148,45.199891389550004,4.563067395708462,0.22913396476727227,0.00790724997427071,14.969998721935903,0.16991236665798498,0.015055797102262703,4500.0,0.17182412584175363,4.673208988510323,9.518242102862402
32.73633528715246,0.00909342646865346,45.0864817602696,4.664942647147752,0.24007901965559253,0.008496572927057681,14.844500581117602,0.16849773903141443,0.015090986358251809,4500.0,0.17039574346709868,4.801514950073861,9.773425643614823
33.655349755070944,0.009348708265297484,44.97117222683968,4.768233425632523,0.2514684628148361,0.00912588471296679,14.716574598929093,0.1670543325917967,0.015122604330728377,4500.0,0.16893806581225415,4.932310398384357,10.03355886258097
34.600163921851106,0.009611156644958641,44.85396478295639,4.8729226698468375,0.2633150203244873,0.009797526872286,14.586205489175256,0.16558202489844825,0.015150780288467426,4500.0,0.16745097955598168,5.065610726130074,10.298672431816131
35.57150206821386,0.009880972796726072,44.7348633921062,4.97899126860467,0.2756313970701091,0.010513942219025631,14.453379756602493,0.16408071406303532,0.015175646004997302,4500.0,0.1659343920162834,5.20142949136142,10.568793374739125
36.570108807774915,0.010158363557715254,44.613874077487864,5.0864180021651695,0.2884302449052668,0.011277675441703567,14.318085816371038,0.16255031973704376,0.015197334672391516,4500.0,0.16438823207701495,5.33977829719074,10.843944826458499
37.59674965785467,0.010443541571626297,44.4910050050344,5.195179498741525,0.30172412243098334,0.012091373793089564,14.180314115893408,0.16099078450627743,0.015215980876708361,4500.0,0.16281245160922744,5.480666667162607,11.124145785934443
38.652211626312635,0.01073672545175351,44.36626657152633,5.305250184801304,0.3155254567479266,0.012957786924428805,14.040057260657012,0.15940207505024315,0.01523171972799503,4500.0,0.16120702658557906,5.6241019180273994,11.409410862640378
39.737303814856084,0.011038139948571134,44.23967149441896,5.416602235174369,0.329846504298449,0.0138797661082235,13.897310143801576,0.15778418330374996,0.015244685898053473,4500.0,0.15957195820410394,5.770089028840745,11.699750015885595
40.852858039285636,0.011348016122023788,44.111234888155906,5.529205549236894,0.3446992989707859,0.014860263636403009,13.752070075915967,0.1561371281265314,0.01525501400418077,4500.0,0.15790727460825574,5.918630507393295,11.995168289394845
41.99972946715306,0.011666591518653627,43.98097436099048,5.643027693744395,0.3600956149379128,0.015902330327209214,13.60433692218795,0.15446095627764211,0.015262836790338288,4500.0,0.15621303176066895,6.069726253031629,12.295665537823927
43.178797273320235,0.011994110353700065,43.84891009567396,5.7580338760841,0.3760469149602869,0.017009113281646216,13.454113239203144,0.1527557439944731,0.015268285053294287,4500.0,0.154489315062085,6.2233734167352335,12.601236148532553
44.39096531392171,0.012330823698311587,43.715064927801194,5.874186923314088,0.3925642960389662,0.018183852845739607,13.30140441348907,0.15102159856093195,0.015271487418850826,4500.0,0.152736240934581,6.379566259644794,12.91186876022417
45.637162819247585,0.012676989672013219,43.579464427638186,5.9914472568827275,0.4096584369860942,0.019429878492983933,13.14621880339452,0.14925865978486386,0.015272569728929366,4500.0,0.15095395828897115,6.538296008850942,13.227545975990857
46.918345106077965,0.013032873640577213,43.442136978190014,6.109772875213228,0.42733954268314883,0.020750603913604868,12.988567882270312,0.14746710154523127,0.015271654591193146,4500.0,0.14914265008074906,6.699550711560741,13.548244073202234
48.23549431001467,0.01339874841944852,43.303113850793004,6.229119341639923,0.44561728638475495,0.022149521182313534,12.828466383032604,0.14564713338360263,0.015268860989518695,4500.0,0.14730253491467488,6.863315087727828,13.873932710370331
49.58962013837214,0.01377489448288115,43.16242927833183,6.349439777195946,0.464500750534628,0.023630193937595783,12.665932443855427,0.14379900212790528,0.015264303933959491,4500.0,0.14543386868471206,7.029570381446222,14.204574631577158
50.98176064420424,0.014161600178945624,43.02012051487649,6.4706848764648335,0.4839983588946595,0.02519624976400863,12.500987750934794,0.14192299359847846,0.015258094481514196,4500.0,0.14353694632394615,7.198294214709494,14.540125375742935
52.41298302206059,0.014559161950572386,42.87622791798974,6.5928028857938585,0.5041178253988338,0.02685137081756086,12.333657689864191,0.14001943416717177,0.015250338908942347,4500.0,0.14161210333865806,7.369460433769262,14.880532970877185
